Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
261648_at	STZ, ZAT10	Related to Cys2/His2-type zinc-finger proteins found in higher plants. Compensated for a subset of calcineurin deficiency in yeast. Salt tolerance produced by ZAT10 appeared to be partially dependent on ENA1/PMR2, a P-type ATPase required for Li+ and Na+ efflux in yeast. The protein is localized to the nucleus, acts as a transcriptional repressor and is responsive to chitin oligomers. Also involved in response to photooxidative stress., Related to Cys2/His2-type zinc-finger proteins found in higher plants. Compensated for a subset of calcineurin deficiency in yeast. Salt tolerance produced by ZAT10 appeared to be partially dependent on ENA1/PMR2, a P-type ATPase required for Li+ and Na+ efflux in yeast. The protein is localized to the nucleus, acts as a transcriptional repressor and is responsive to chitin oligomers. Also involved in response to photooxidative stress.	1, 1	-9648141	AT1G27730	839666	10929106, 10806347, 10380795, 8662738, 11118137, 11351099, 12032082, 15333755, 15923325, 16258017, 16882456, 17112521, 18156220, 18216250, 18384508, 18650403, 19500300, 17557846, 20009554, 20143129, 20140232, 22134874, 22220579, 22710144, 23185443	GO:0002679: respiratory burst involved in defense response, GO:0003676: nucleic acid binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006979: response to oxidative stress, GO:0006979: response to oxidative stress, GO:0007165: signal transduction, GO:0008270: zinc ion binding, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009414: response to water deprivation, GO:0009414: response to water deprivation, GO:0009611: response to wounding, GO:0009611: response to wounding, GO:0009612: response to mechanical stimulus, GO:0009620: response to fungus, GO:0009644: response to high light intensity, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009695: jasmonic acid biosynthetic process, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009738: abscisic acid-activated signaling pathway, GO:0009753: response to jasmonic acid, GO:0009873: ethylene-activated signaling pathway, GO:0010117: photoprotection, GO:0010200: response to chitin, GO:0010200: response to chitin, GO:0015979: photosynthesis, GO:0035264: multicellular organism growth, GO:0035556: intracellular signal transduction, GO:0042538: hyperosmotic salinity response, GO:0043565: sequence-specific DNA binding, GO:0045892: negative regulation of transcription, DNA-templated	
259080_at	ATWNK1, WNK1, ZIK4	Serine/threonine protein kinase, whose transcription is regulated by circadian rhythm., Serine/threonine protein kinase, whose transcription is regulated by circadian rhythm., Serine/threonine protein kinase, whose transcription is regulated by circadian rhythm.	3, 3, 3	1354635, 1354635, 1354742	AT3G04910	819651	12091722, 12506983, 11571656, 14740254, 15668172, 16427632, 18650403, 18761494, 21178395, 21477822	GO:0004672: protein kinase activity, GO:0004674: protein serine/threonine kinase activity, GO:0005634: nucleus, GO:0006468: protein phosphorylation, GO:0007623: circadian rhythm, GO:0016020: membrane, GO:0016301: kinase activity	04712: Circadian rhythm - plant
251380_at			3	22438402	AT3G60700	825241	20736450	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
256122_at			1	6255830	AT1G18180	838397	15060130, 18650403, 18775970, 22487254	GO:0005886: plasma membrane	
248163_at	DFL1, GH3.6	Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3)., Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3).	5, 5	-22131093	AT5G54510	835539	12805634, 14581632, 14648238, 15086809, 15078335, 15489341, 15659623, 15829601, 12893885, 16243906, 16214899, 16377752, 16371470, 16412086, 16901781, 17028341, 17194768, 17337630, 17435085, 17885085, 22374398, 22730403, 22995285	GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0009507: chloroplast, GO:0009733: response to auxin, GO:0009733: response to auxin, GO:0009733: response to auxin, GO:0009734: auxin-activated signaling pathway, GO:0009734: auxin-activated signaling pathway, GO:0009826: unidimensional cell growth, GO:0010252: auxin homeostasis, GO:0010279: indole-3-acetic acid amido synthetase activity, GO:0010583: response to cyclopentenone	04075: Plant hormone signal transduction
261576_at	UMAMIT28		1	-38752, -38752	AT1G01070	839550	15703057		
250971_at	APRR7, PRR7	PRR7 and PRR9 are partially redundant essential components of a temperature-sensitive circadian system. CCA1 and LHY had a positive effect on PRR7 expression levels. Acts as transcriptional repressor of CCA1 and LHY., PRR7 and PRR9 are partially redundant essential components of a temperature-sensitive circadian system. CCA1 and LHY had a positive effect on PRR7 expression levels. Acts as transcriptional repressor of CCA1 and LHY.	5, 5	-637897	AT5G02810	831793	11574878, 12068096, 11100772, 14563930, 14634148, 14671022, 15310821, 15649364, 15695441, 15705949, 15767265, 15767264, 17284849, 17420570, 17519251, 17504813, 17877705, 18178585, 18480377, 18562312, 18775970, 19015137, 19098071, 19131357, 17102804, 19820331, 20233950, 20713464, 20865009, 21098730, 21357491, 21483796, 21477822, 21949396, 22720803, 22942380, 23027938, 23334891	GO:0000156: phosphorelay response regulator activity, GO:0003677: DNA binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005739: mitochondrion, GO:0006355: regulation of transcription, DNA-templated, GO:0007623: circadian rhythm, GO:0007623: circadian rhythm, GO:0009266: response to temperature stimulus, GO:0009639: response to red or far red light, GO:0010017: red or far-red light signaling pathway, GO:0042752: regulation of circadian rhythm, GO:0045892: negative regulation of transcription, DNA-templated, GO:0048574: long-day photoperiodism, flowering	04712: Circadian rhythm - plant
245600_at			4	-8200667	AT4G14230	827064	17660356, 18775970	GO:0005739: mitochondrion, GO:0005886: plasma membrane, GO:0008150: biological_process	
262750_at			1	-10086637, -10086637, -10086600	AT1G28710	839771	15894741, 17401635, 18775970, 20226671	GO:0005737: cytoplasm, GO:0008150: biological_process	
247878_at			5	23400715	AT5G57760	835884	16813576, 18775970	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
265333_at	AtHB24, HB24, ZHD6		2, 2, 2	-7971017	AT2G18350	816350	16428600, 21059647	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus	
247679_at			5	-23996079, -23996073	AT5G59540	836073		GO:0005737: cytoplasm, GO:0010167: response to nitrate, GO:0015706: nitrate transport, GO:0016491: oxidoreductase activity	
260170_at	ATSUC5, SUC5	Encodes a sucrose transporter that is expressed in the endosperm. Mutants have delayed accumulation of fatty acids and embryo maturation., Encodes a sucrose transporter that is expressed in the endosperm. Mutants have delayed accumulation of fatty acids and embryo maturation.	1, 1	27058439	AT1G71890	843520	12529515, 15010610, 15361146, 16146522, 16941220, 17098854, 17565971, 18923020, 20736450, 21346170, 22639641, 23031218	GO:0005351: carbohydrate:proton symporter activity, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0008506: sucrose:proton symporter activity, GO:0009506: plasmodesma, GO:0015144: carbohydrate transmembrane transporter activity, GO:0015225: biotin transmembrane transporter activity, GO:0016020: membrane, GO:0048316: seed development	
247812_at			5	-23599567	AT5G58390	835952	12000460, 12473102, 12885779, 15231406	GO:0004601: peroxidase activity, GO:0005576: extracellular region	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
263914_at	AtGRF3, GRF3	Growth regulating factor encoding transcription activator. One of the nine members of a GRF gene family, containing nuclear targeting domain. Mutants result in smaller leaves indicating the role of the gene in leaf development. Expressed in root, shoot and flower., Growth regulating factor encoding transcription activator. One of the nine members of a GRF gene family, containing nuclear targeting domain. Mutants result in smaller leaves indicating the role of the gene in leaf development. Expressed in root, shoot and flower.	2, 2	-15270088	AT2G36400	818213	12974814, 15326298, 15345049, 16977334, 18650403, 22037706, 22419826	GO:0005634: nucleus, GO:0005634: nucleus, GO:0009624: response to nematode, GO:0048364: root development, GO:0048366: leaf development, GO:0061062: regulation of nematode larval development	
267523_at			2	13037052, 13037238, 13037213, 13036876, 13036876	AT2G30600	817610	15659098, 15749712, 16258012, 18650403, 19291320	GO:0005737: cytoplasm, GO:0009954: proximal/distal pattern formation, GO:0010227: floral organ abscission, GO:0048439: flower morphogenesis	
267524_at			2	13037052, 13037238, 13037213, 13036876, 13036876	AT2G30600	817610	15659098, 15749712, 16258012, 18650403, 19291320	GO:0005737: cytoplasm, GO:0009954: proximal/distal pattern formation, GO:0010227: floral organ abscission, GO:0048439: flower morphogenesis	
261211_at	ATUGE1, UGE1	Encodes a UDP-glucose epimerase that catalyzes the interconversion of the sugar nucleotides UDP-glucose UDP-galactose via a UDP-4-keto-hexose intermediate. Responsive to stress., Encodes a UDP-glucose epimerase that catalyzes the interconversion of the sugar nucleotides UDP-glucose UDP-galactose via a UDP-4-keto-hexose intermediate. Responsive to stress.	1, 1	-4355926	AT1G12780	837834	8615692, 12923061, 14558660, 15247385, 15489280, 15466488, 15610345, 16299171, 16553896, 16644739, 16632591, 17521445, 17497164, 17496119, 17631525, 18650403, 18805951, 18775970, 19291320, 19754426, 20118269	GO:0003978: UDP-glucose 4-epimerase activity, GO:0003978: UDP-glucose 4-epimerase activity, GO:0005794: Golgi apparatus, GO:0005829: cytosol, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0046369: galactose biosynthetic process, GO:0046983: protein dimerization activity, GO:0050373: UDP-arabinose 4-epimerase activity	00052: Galactose metabolism, 00520: Amino sugar and nucleotide sugar metabolism, 01100: Metabolic pathways
248613_at			5	-20107229	AT5G49555	835017	14671022, 20018591	GO:0005507: copper ion binding, GO:0005739: mitochondrion, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0042744: hydrogen peroxide catabolic process	
253545_at			4	15191325	AT4G31310	829258	18214976	GO:0005575: cellular_component, GO:0008150: biological_process, GO:0010264: myo-inositol hexakisphosphate biosynthetic process	
255957_at			1	7823149	AT1G22160	838821	16424108, 16673935, 16648215	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
251516_s_at								GO:0003674: molecular_function, GO:0009507: chloroplast, GO:0016020: membrane	
264911_at			1	-22349892	AT1G60690	842363		GO:0004033: aldo-keto reductase (NADP) activity, GO:0005737: cytoplasm, GO:0005886: plasma membrane, GO:0009941: chloroplast envelope	
261373_at	AtCKS, CKS, KDSB	Encodes a putative CMP-KDO (3-deoxy-D-manno-octulosonate) synthetase., Encodes a putative CMP-KDO (3-deoxy-D-manno-octulosonate) synthetase., Encodes a putative CMP-KDO (3-deoxy-D-manno-octulosonate) synthetase.	1, 1, 1	-19745046	AT1G53000	841733	14576160, 14671022, 15020741, 15070398, 16618929, 18503041, 19914588, 21896887, 21893514, 23335734	GO:0005739: mitochondrion, GO:0008690: 3-deoxy-manno-octulosonate cytidylyltransferase activity, GO:0009103: lipopolysaccharide biosynthetic process, GO:0009555: pollen development, GO:0009860: pollen tube growth, GO:0016779: nucleotidyltransferase activity, GO:0019243: methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione, GO:0031307: integral component of mitochondrial outer membrane, GO:0033468: CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	01100: Metabolic pathways
253048_at			4	17646408	AT4G37560	829911	12068115, 14722088, 15998247, 16258012, 18552355	GO:0004328: formamidase activity, GO:0005575: cellular_component, GO:0008152: metabolic process, GO:0009627: systemic acquired resistance, GO:0031347: regulation of defense response	00630: Glyoxylate and dicarboxylate metabolism, 00910: Nitrogen metabolism
262247_at	ACD1, ATACD1, AtDCD, D-CDES, DCD	Encodes an enzyme that decomposes D-cysteine into pyruvate, H2S, and NH3.  Only D-cysteine but not L-cysteine was converted by D-CDes to pyruvate, H2S, and NH3. There is conflicting evidence on its 1-aminocyclopropane-1-carboxylate deaminase activity. Involved in regulating ethylene levels., Encodes an enzyme that decomposes D-cysteine into pyruvate, H2S, and NH3.  Only D-cysteine but not L-cysteine was converted by D-CDes to pyruvate, H2S, and NH3. There is conflicting evidence on its 1-aminocyclopropane-1-carboxylate deaminase activity. Involved in regulating ethylene levels., Encodes an enzyme that decomposes D-cysteine into pyruvate, H2S, and NH3.  Only D-cysteine but not L-cysteine was converted by D-CDes to pyruvate, H2S, and NH3. There is conflicting evidence on its 1-aminocyclopropane-1-carboxylate deaminase activity. Involved in regulating ethylene levels., Encodes an enzyme that decomposes D-cysteine into pyruvate, H2S, and NH3.  Only D-cysteine but not L-cysteine was converted by D-CDes to pyruvate, H2S, and NH3. There is conflicting evidence on its 1-aminocyclopropane-1-carboxylate deaminase activity. Involved in regulating ethylene levels., Encodes an enzyme that decomposes D-cysteine into pyruvate, H2S, and NH3.  Only D-cysteine but not L-cysteine was converted by D-CDes to pyruvate, H2S, and NH3. There is conflicting evidence on its 1-aminocyclopropane-1-carboxylate deaminase activity. Involved in regulating ethylene levels.	1, 1, 1, 1, 1	-17896597	AT1G48420	841263	15489341, 15720402, 16502469, 18650403, 19875939, 20018591, 20118269, 21986537, 22816429, 23134300	GO:0003824: catalytic activity, GO:0005739: mitochondrion, GO:0005829: cytosol, GO:0006094: gluconeogenesis, GO:0006096: glycolytic process, GO:0008660: 1-aminocyclopropane-1-carboxylate deaminase activity, GO:0009507: chloroplast, GO:0009651: response to salt stress, GO:0009693: ethylene biosynthetic process, GO:0019148: D-cysteine desulfhydrase activity, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0019447: D-cysteine catabolic process, GO:0019761: glucosinolate biosynthetic process, GO:0032880: regulation of protein localization, GO:0042744: hydrogen peroxide catabolic process, GO:0046686: response to cadmium ion, GO:0046686: response to cadmium ion, GO:0050897: cobalt ion binding	
