Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
247345_at	ARI15, ATARI15		5, 5	-25515878, -25515878	AT5G63760	836496	11983057, 12529512, 18315867, 18650403	GO:0005737: cytoplasm	
266231_at	ATPSKR1, PSKR1	Encodes a protein interacting with phytosulfokine, a five amino acid sulfated peptide (YIYTQ)., Encodes a protein interacting with phytosulfokine, a five amino acid sulfated peptide (YIYTQ).	2, 2	-583978	AT2G02220	814753	12972053, 15105442, 15181213, 16829587, 17194768, 17989228, 18650403, 19076296, 20403122, 21431781, 21504901, 21477822, 21698171, 22353039, 23083315, 23062058	GO:0001653: peptide receptor activity, GO:0001653: peptide receptor activity, GO:0004383: guanylate cyclase activity, GO:0004674: protein serine/threonine kinase activity, GO:0004674: protein serine/threonine kinase activity, GO:0005524: ATP binding, GO:0005886: plasma membrane, GO:0006468: protein phosphorylation, GO:0007169: transmembrane receptor protein tyrosine kinase signaling pathway, GO:0009611: response to wounding, GO:0031347: regulation of defense response, GO:0045087: innate immune response	
264893_at			1	-8202261	AT1G23140	838922	18650403, 21546457, 21798377	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0008150: biological_process, GO:0048046: apoplast	
255812_at	ATHKT1, HKT1, HKT1;1	encodes a sodium transporter (HKT1) expressed in xylem parenchyma cells. Mutants over-accumulate sodium in shoot tissue and have increased sodium in the xylem sap and reduced sodium in phloem sap and roots., encodes a sodium transporter (HKT1) expressed in xylem parenchyma cells. Mutants over-accumulate sodium in shoot tissue and have increased sodium in the xylem sap and reduced sodium in phloem sap and roots., encodes a sodium transporter (HKT1) expressed in xylem parenchyma cells. Mutants over-accumulate sodium in shoot tissue and have increased sodium in the xylem sap and reduced sodium in phloem sap and roots.	4, 4, 4	6391984	AT4G10310	826623	10759522, 11698666, 11344270, 11553756, 12417304, 15486089, 16513815, 16861712, 17103227, 17324235, 16359386, 18624638, 16540484, 17140289, 19248824, 19584143, 19783197, 20040066, 20838445, 21106055, 21105923, 21097475, 21085628, 21610181, 21931830, 22238420, 22824128, 23132143, 23240817, 23298681	GO:0005886: plasma membrane, GO:0006813: potassium ion transport, GO:0006814: sodium ion transport, GO:0006814: sodium ion transport, GO:0006970: response to osmotic stress, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0015081: sodium ion transmembrane transporter activity, GO:0015081: sodium ion transmembrane transporter activity, GO:0035725: sodium ion transmembrane transport	
252958_at	ATMYB4, MYB4	Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves. MYB4 binds to its own promoter and represses its own expression. Nuclear localization of MYB4 depends on the action of the beta importin SAD2., Encodes a R2R3 MYB protein which is involved in the response to UV-B.  It functions as a repressor of target gene expression.  One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves. MYB4 binds to its own promoter and represses its own expression. Nuclear localization of MYB4 depends on the action of the beta importin SAD2.	4, 4	18053551	AT4G38620	830018	11118137, 11597504, 16463103, 17993626, 19386812, 21068208, 21707654	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006598: polyamine catabolic process, GO:0006857: oligopeptide transport, GO:0009611: response to wounding, GO:0009698: phenylpropanoid metabolic process, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0009805: coumarin biosynthetic process, GO:0010224: response to UV-B, GO:0010224: response to UV-B, GO:0042398: cellular modified amino acid biosynthetic process, GO:0045892: negative regulation of transcription, DNA-templated, GO:2000762: regulation of phenylpropanoid metabolic process	
259129_at	PTF1, TCP13, TFPD	a chloroplast trans-acting factor of the psbD light-responsive promoter.TCP gene involved in heterochronic control of leaf differentiation., a chloroplast trans-acting factor of the psbD light-responsive promoter.TCP gene involved in heterochronic control of leaf differentiation., a chloroplast trans-acting factor of the psbD light-responsive promoter.TCP gene involved in heterochronic control of leaf differentiation.	3, 3, 3	391057, 391057	AT3G02150	821061	11118137, 11161017, 17189327, 17307931, 17905899, 18650403, 18805992, 21119060, 21798943	GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009507: chloroplast, GO:0009694: jasmonic acid metabolic process, GO:0009753: response to jasmonic acid, GO:0009965: leaf morphogenesis, GO:0030154: cell differentiation, GO:0031347: regulation of defense response, GO:0045962: positive regulation of development, heterochronic, GO:0048366: leaf development	
248622_at	ATBXL1, BXL1	Encodes a bifunctional {beta}-D-xylosidase/{alpha}-L-arabinofuranosidase required for pectic arabinan modification.  Located in the extracellular matrix. Gene is expressed specifically in tissues undergoing secondary wall thickening. This is a member of glycosyl hydrolase family 3 and has six other closely related members., Encodes a bifunctional {beta}-D-xylosidase/{alpha}-L-arabinofuranosidase required for pectic arabinan modification.  Located in the extracellular matrix. Gene is expressed specifically in tissues undergoing secondary wall thickening. This is a member of glycosyl hydrolase family 3 and has six other closely related members.	5, 5	-20011879	AT5G49360	834996	11752382, 12198195, 12509532, 12609041, 12671088, 12795706, 15181203, 15377757, 15713015, 15517348, 16244138, 16267099, 16403842, 16463051, 16632591, 16626450, 16621846, 17059410, 17937930, 18539778, 18650403, 18616834, 18827894, 19291320, 19458117	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005576: extracellular region, GO:0009505: plant-type cell wall, GO:0010214: seed coat development, GO:0046556: alpha-L-arabinofuranosidase activity, GO:0048046: apoplast	
258975_at	ATWRKY45, WRKY45	member of WRKY Transcription Factor; Group I, member of WRKY Transcription Factor; Group I	3, 3	-326397	AT3G01970	821270	10785665, 11118137, 15282545, 15310832, 16262716, 16632591, 16913859, 16998091, 17220200, 17360592, 17601827, 18650403, 19522564, 22037706, 23013464	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
259550_at	AGP5	Encodes arabinogalactan-protein (AGP5).	1	12917149	AT1G35230	840412	12177459, 12805588, 14576160, 15235117, 15860015, 16244449, 16228244, 16299171, 16766691, 17189325, 18356294, 18650403, 19269997	GO:0005886: plasma membrane, GO:0009617: response to bacterium, GO:0045087: innate immune response	
253099_s_at								GO:0004601: peroxidase activity, GO:0005515: protein binding, GO:0005576: extracellular region, GO:0005737: cytoplasm, GO:0009651: response to salt stress	
258887_at	PDLZ2, PLDP2, PLDZETA2	Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  Regulates vesicle trafficking. Required for auxin transport and distribution and hence auxin responses. This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation.  Plays a major role in phosphatidic acid production during phosphate deprivation. Induced upon Pi starvation in both shoots and roots. Involved in hydrolyzing phosphatidylcholine and phosphatidylethanolamine to produce diacylglycerol for digalactosyldiacylglycerol synthesis and free Pi to sustain other  Pi-requiring processes.  Does not appear to be involved in root hair patterning., Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  Regulates vesicle trafficking. Required for auxin transport and distribution and hence auxin responses. This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation.  Plays a major role in phosphatidic acid production during phosphate deprivation. Induced upon Pi starvation in both shoots and roots. Involved in hydrolyzing phosphatidylcholine and phosphatidylethanolamine to produce diacylglycerol for digalactosyldiacylglycerol synthesis and free Pi to sustain other  Pi-requiring processes.  Does not appear to be involved in root hair patterning., Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  Regulates vesicle trafficking. Required for auxin transport and distribution and hence auxin responses. This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation.  Plays a major role in phosphatidic acid production during phosphate deprivation. Induced upon Pi starvation in both shoots and roots. Involved in hydrolyzing phosphatidylcholine and phosphatidylethanolamine to produce diacylglycerol for digalactosyldiacylglycerol synthesis and free Pi to sustain other  Pi-requiring processes.  Does not appear to be involved in root hair patterning.	3, 3, 3	1635200	AT3G05630	819730	11891260, 14760709, 15040888, 15086800, 15358268, 16085708, 16258011, 16384909, 16617110, 17085508, 17259265, 17905899, 19923426, 19915862, 20023301, 21546457, 22210906, 22589469	GO:0004630: phospholipase D activity, GO:0005634: nucleus, GO:0005773: vacuole, GO:0006635: fatty acid beta-oxidation, GO:0006995: cellular response to nitrogen starvation, GO:0007568: aging, GO:0009395: phospholipid catabolic process, GO:0009407: toxin catabolic process, GO:0009733: response to auxin, GO:0016036: cellular response to phosphate starvation, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0019375: galactolipid biosynthetic process, GO:0042631: cellular response to water deprivation, GO:0043161: proteasome-mediated ubiquitin-dependent protein catabolic process, GO:0045892: negative regulation of transcription, DNA-templated, GO:0048364: root development, GO:0051788: response to misfolded protein, GO:0060627: regulation of vesicle-mediated transport, GO:0080129: proteasome core complex assembly	00564: Glycerophospholipid metabolism, 00565: Ether lipid metabolism, 01100: Metabolic pathways, 04144: Endocytosis
245275_at	AT-BETA-AMY, ATBETA-AMY, BAM5, BMY1, RAM1	cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems., cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems., cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems., cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems., cytosolic beta-amylase expressed in rosette leaves and inducible by sugar. RAM1 mutants have reduced beta amylase in leaves and stems.	4, 4, 4, 4, 4	-8666338, -8666338	AT4G15210	827185	10982426, 10652124, 9193090, 9161039, 8552713, 7716246, 8434930, 11743123, 11292072, 12047632, 12805584, 15347792, 15665241, 15753106, 15749471, 15960623, 15862090, 16297066, 18650403, 19251652, 20153546, 20118269, 21637781	GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0005983: starch catabolic process, GO:0009507: chloroplast, GO:0016161: beta-amylase activity, GO:0016161: beta-amylase activity, GO:0080027: response to herbivore	
257635_at	CYP71B4	cytochrome P450 monooxygenase	3	-9630200	AT3G26280	822231	9620263, 14722088, 16212609, 16258015, 18650403	GO:0009507: chloroplast, GO:0019825: oxygen binding	00903: Limonene and pinene degradation, 00945: Stilbenoid, diarylheptanoid and gingerol biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
259133_at			3	1549586, 1549667	AT3G05400	819704	12609038, 15235117, 16973304	GO:0005351: carbohydrate:proton symporter activity, GO:0005886: plasma membrane, GO:0015144: carbohydrate transmembrane transporter activity, GO:0016020: membrane	
264866_at			1	-8536045	AT1G24140	839026	12068095, 12535341, 12805588, 15235117, 16081527, 17142483, 17217462, 17337630, 18650403, 18702669, 18775970, 18829981	GO:0004222: metalloendopeptidase activity, GO:0005576: extracellular region, GO:0006508: proteolysis, GO:0009693: ethylene biosynthetic process, GO:0010200: response to chitin, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0031225: anchored component of membrane	
255430_at	AtTic20-IV, Tic20-IV		4, 4	1464467	AT4G03320	827972	12383089, 12376647, 12897258, 14576160, 15047901, 16623895, 16941219, 16891400, 18055584, 18424626, 18650403, 18775970, 19086173, 21266460, 21395885, 21874592, 21961525	GO:0005739: mitochondrion, GO:0005739: mitochondrion, GO:0009407: toxin catabolic process, GO:0009507: chloroplast, GO:0010583: response to cyclopentenone, GO:0045037: protein import into chloroplast stroma	
252095_at			3	-18945025	AT3G51000	824264	14671017, 17828791, 18650403, 18805951	GO:0004301: epoxide hydrolase activity, GO:0005634: nucleus, GO:0005829: cytosol	
248763_at			5	-19286450	AT5G47550	834805	15763661, 15593128, 17346352, 18650403, 18775970, 22253603	GO:0004869: cysteine-type endopeptidase inhibitor activity, GO:0005576: extracellular region, GO:0005618: cell wall	
253571_at			4	15103159, 15103248	AT4G31000	829227	11782485, 15047898, 15634198, 16299169	GO:0005516: calmodulin binding, GO:0005634: nucleus	
251304_at	OMTF3		3	-22957054	AT3G61990	825372	9484457, 14612585, 15937231, 15878986, 16081527, 21062871, 22487254	GO:0005576: extracellular region, GO:0005783: endoplasmic reticulum, GO:0005829: cytosol, GO:0008276: protein methyltransferase activity	
