Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
257636_at	CYP71B22	putative cytochrome P450	3	9589282	AT3G26200	822221	14682612, 16299169, 18184068	GO:0009873: ethylene-activated signaling pathway, GO:0019825: oxygen binding	00903: Limonene and pinene degradation, 00945: Stilbenoid, diarylheptanoid and gingerol biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
250327_at			5	3890104	AT5G12050	831078	21499259	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0007623: circadian rhythm	
249862_at			5	7664991	AT5G22920	832356	11983057, 15644464, 16258011, 16244138, 16262716, 16330523, 16632591, 17217462, 17937930, 18305208, 18502975, 18650403, 18775970, 19291320	GO:0005634: nucleus, GO:0008270: zinc ion binding	04120: Ubiquitin mediated proteolysis
247252_at	CLEL, GLV2, RGF9	Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9)., Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9)., Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).	5, 5, 5	-25897367	AT5G64770	836598	15328536, 15772289, 18650403, 18783601, 20798316, 22307643, 22421050	GO:0003674: molecular_function, GO:0005615: extracellular space, GO:0005739: mitochondrion, GO:0008083: growth factor activity, GO:0008284: positive regulation of cell proliferation, GO:0009958: positive gravitropism, GO:0022622: root system development, GO:0030154: cell differentiation, GO:0032880: regulation of protein localization, GO:0048527: lateral root development, GO:2000012: regulation of auxin polar transport	
263765_at	ATSFH3, SFH3		2, 2	-9220556, -9220549, -9220764	AT2G21540	816693	12411574, 14645734, 15047898, 15546358, 16299181, 16697077, 16648215, 18650403, 18775970	GO:0005794: Golgi apparatus, GO:0006810: transport, GO:0008526: phosphatidylinositol transporter activity, GO:0008526: phosphatidylinositol transporter activity, GO:0009908: flower development	
246114_at	DIN10, RS6	encodes a member of glycosyl hydrolase family 36. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell., encodes a member of glycosyl hydrolase family 36. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell.	5, 5	6833659, 6833659, 6833659, 6833659	AT5G20250	832147	11080291, 11240919, 12953064, 14535883, 15489341, 15610345, 15713015, 15807784, 16244138, 16262716, 16531467, 16603661, 16805736, 17937930, 18252252, 18315867, 18502973, 18650403, 18616834, 18684332, 18775970, 19149885, 19291320, 19502356, 20351290	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005737: cytoplasm, GO:0006979: response to oxidative stress, GO:0007568: aging, GO:0009409: response to cold, GO:0009416: response to light stimulus, GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009744: response to sucrose, GO:0009744: response to sucrose, GO:0009750: response to fructose, GO:0080167: response to karrikin	
251358_at			3	22635881, 22635939	AT3G61160	825288	12399181, 12913170, 15100403, 16007489, 18433157, 18502975, 18805951, 18775970, 21477822	GO:0004672: protein kinase activity, GO:0004674: protein serine/threonine kinase activity, GO:0005634: nucleus, GO:0005829: cytosol, GO:0046777: protein autophosphorylation	
245768_at			1	12177777	AT1G33590	840253	11751054, 12805628, 14595688, 15215502, 15593128, 15769804, 16287169, 16621846, 18650403, 18796151, 20351290, 21477822	GO:0000165: MAPK cascade, GO:0005618: cell wall, GO:0005886: plasma membrane, GO:0006355: regulation of transcription, DNA-templated, GO:0006612: protein targeting to membrane, GO:0006952: defense response, GO:0007165: signal transduction, GO:0009505: plant-type cell wall, GO:0009507: chloroplast, GO:0009617: response to bacterium, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0031348: negative regulation of defense response, GO:0035304: regulation of protein dephosphorylation, GO:0080167: response to karrikin	
260309_at	AOAT2, GGT2	Encodes a protein with glyoxylate aminotransferase activity. It can act on a number of different small substrates and amino acids in vitro., Encodes a protein with glyoxylate aminotransferase activity. It can act on a number of different small substrates and amino acids in vitro.	1, 1	26612719, 26612632, 26612999, 26612862	AT1G70580	843395	12154131, 12529529, 12631323, 14701923, 16916443, 17319845, 17545509, 17951448, 18931141	GO:0004021: L-alanine:2-oxoglutarate aminotransferase activity, GO:0004021: L-alanine:2-oxoglutarate aminotransferase activity, GO:0005737: cytoplasm, GO:0005777: peroxisome, GO:0005777: peroxisome, GO:0008453: alanine-glyoxylate transaminase activity, GO:0009507: chloroplast, GO:0009570: chloroplast stroma, GO:0009853: photorespiration, GO:0010264: myo-inositol hexakisphosphate biosynthetic process, GO:0047958: glycine:2-oxoglutarate aminotransferase activity, GO:0047958: glycine:2-oxoglutarate aminotransferase activity	00250: Alanine, aspartate and glutamate metabolism, 00710: Carbon fixation in photosynthetic organisms, 01100: Metabolic pathways
256228_at			1	21028238, 21028216	AT1G56190	842072	12897258, 14576160, 14604444, 14671022, 15052571, 15998247, 16502469, 15516503, 17828791, 18775970	GO:0000023: maltose metabolic process, GO:0004618: phosphoglycerate kinase activity, GO:0005737: cytoplasm, GO:0005739: mitochondrion, GO:0006096: glycolytic process, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009570: chloroplast stroma, GO:0009579: thylakoid, GO:0016020: membrane, GO:0019252: starch biosynthetic process, GO:0019344: cysteine biosynthetic process, GO:0030003: cellular cation homeostasis, GO:0046686: response to cadmium ion, GO:0046686: response to cadmium ion, GO:0070838: divalent metal ion transport	00010: Glycolysis / Gluconeogenesis, 00710: Carbon fixation in photosynthetic organisms, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
261016_at	BGLU40		1	9178378	AT1G26560	839196	15489341, 15695462, 16489130, 18775970, 15604686	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005576: extracellular region, GO:0009507: chloroplast, GO:0048046: apoplast	00460: Cyanoamino acid metabolism, 00500: Starch and sucrose metabolism, 00940: Phenylpropanoid biosynthesis, 01110: Biosynthesis of secondary metabolites
258723_at	LCL5, RVE8		3, 3	2946406, 2946406	AT3G09600	820117	11118137, 14576160, 14722088, 15086800, 16463103, 16606634, 16845059, 17061125, 18650403, 18684336, 21205033, 21483796, 21474993, 22902701	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0007623: circadian rhythm, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009723: response to ethylene, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009739: response to gibberellin, GO:0009739: response to gibberellin, GO:0009751: response to salicylic acid, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0009753: response to jasmonic acid, GO:0032922: circadian regulation of gene expression, GO:0043966: histone H3 acetylation, GO:0046686: response to cadmium ion, GO:0046686: response to cadmium ion, GO:0048573: photoperiodism, flowering, GO:0048574: long-day photoperiodism, flowering	
264340_at			1	-26465893, -26465893	AT1G70280	843364		GO:0000394: RNA splicing, via endonucleolytic cleavage and ligation, GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0005634: nucleus, GO:0008150: biological_process, GO:0009086: methionine biosynthetic process	
258633_at	SCPL27		3	2552477	AT3G07990	819990	15908604, 16895613, 18552353, 18650403	GO:0004185: serine-type carboxypeptidase activity, GO:0005576: extracellular region, GO:0006508: proteolysis, GO:0007020: microtubule nucleation	00460: Cyanoamino acid metabolism, 01100: Metabolic pathways
247964_at	PFN3, PRF3	Encodes profilin3, a low-molecular weight, actin monomer-binding protein that regulates the organization of actin cytoskeleton. Originally known as profilin5, and later named profilin3. Expressed in vegetative organs., Encodes profilin3, a low-molecular weight, actin monomer-binding protein that regulates the organization of actin cytoskeleton. Originally known as profilin5, and later named profilin3. Expressed in vegetative organs.	5, 5	-22909685, -22909685	AT5G56600	835761	8685263, 15546358, 17379598, 18319396, 23052593	GO:0003779: actin binding, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0007010: cytoskeleton organization, GO:0007015: actin filament organization, GO:0009507: chloroplast, GO:0009845: seed germination, GO:0015629: actin cytoskeleton, GO:0030041: actin filament polymerization, GO:0051510: regulation of unidimensional cell growth, GO:0090351: seedling development	
266187_at			2	16273901	AT2G38970	818482	11983057, 14576160, 15937229, 16377752	GO:0004842: ubiquitin-protein transferase activity, GO:0005576: extracellular region, GO:0008270: zinc ion binding	
248773_at	FRA1	encodes a kinesin-like protein with an N-terminal microtubule binding motor domain. Protein is localized to the periphery of the cytoplasm and mutants in the gene exhibit altered orientation of cellulose microfibrils and reduced mechanical strength of fibers.	5	19366483, 19366483	AT5G47820	834833	12468730, 16824006, 17411438, 21914648	GO:0000394: RNA splicing, via endonucleolytic cleavage and ligation, GO:0003777: microtubule motor activity, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0009086: methionine biosynthetic process, GO:0010075: regulation of meristem growth, GO:0010215: cellulose microfibril organization	
265768_at			2	19644100, 19644255	AT2G48020	819414	14690509, 15539469, 16330523, 18650403, 20736450	GO:0005351: carbohydrate:proton symporter activity, GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0005886: plasma membrane, GO:0009507: chloroplast, GO:0015144: carbohydrate transmembrane transporter activity, GO:0016020: membrane	
259034_at			3	-2897638, -2897638	AT3G09410	820100	15235117	GO:0005576: extracellular region	
245657_at			1	-21263420, -21263420, -21263420	AT1G56720	842128	21477822	GO:0004674: protein serine/threonine kinase activity, GO:0005886: plasma membrane, GO:0016301: kinase activity, GO:0046777: protein autophosphorylation	
266892_at	AtGLDP2, GLDP2		2, 2	-11109003	AT2G26080	817149	12368493, 12773641, 14557041, 14671022, 15247402, 15377757, 15632145, 16055689, 16581873, 17496108, 18650403, 18633119, 18775970, 20089767, 21798377	GO:0004375: glycine dehydrogenase (decarboxylating) activity, GO:0005524: ATP binding, GO:0005739: mitochondrion, GO:0005739: mitochondrion, GO:0005960: glycine cleavage complex, GO:0009507: chloroplast, GO:0009941: chloroplast envelope, GO:0019464: glycine decarboxylation via glycine cleavage system, GO:0048046: apoplast	00260: Glycine, serine and threonine metabolism, 01100: Metabolic pathways
265339_at	AtPPa2, PPa2	Encodes a protein that might have inorganic pyrophosphatase activity., Encodes a protein that might have inorganic pyrophosphatase activity.	2, 2	-7931923	AT2G18230	816338	12368493, 12773641, 15135060, 20118269, 23148892	GO:0004427: inorganic diphosphatase activity, GO:0005737: cytoplasm, GO:0008152: metabolic process, GO:0016020: membrane, GO:0016462: pyrophosphatase activity	00190: Oxidative phosphorylation
265722_at	LHCB4.3	Lhcb4:3 protein (Lhcb4.3, light harvesting complex of photosystem II	2	16745803, 16745653	AT2G40100	818599	10366881, 12368493, 12805594, 12913156, 14576160, 14729914, 15171794, 15322131, 15546358, 16005291, 16212609, 16517761, 16798948, 16792696, 11743731, 17337631, 17432890, 17567636, 18650403, 18820083, 19413967, 22143917, 21803939	GO:0006364: rRNA processing, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009534: chloroplast thylakoid, GO:0009535: chloroplast thylakoid membrane, GO:0009579: thylakoid, GO:0009637: response to blue light, GO:0009637: response to blue light, GO:0010114: response to red light, GO:0010114: response to red light, GO:0010218: response to far red light, GO:0010218: response to far red light, GO:0015979: photosynthesis, GO:0016020: membrane, GO:0016168: chlorophyll binding, GO:0030076: light-harvesting complex	00196: Photosynthesis - antenna proteins, 01100: Metabolic pathways
